id,source,s_label,target,t_label
0,the group of hikers is resting in front of a mountain .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: the group of hikers is resting in front of a mountain . [/INST]  Sure, here's a humorous version of the sentence:

""The group of hikers is currently taking a break in front of the mountain, but they're not just resting their weary feet - they're also giving the mountain a good old-fashioned hug. Because, let's be real, mountains need love too, right? 😉""",0
1,a wet boy carrying goggles runs .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: a wet boy carrying goggles runs . [/INST]  Sure, I'd be happy to help! Here's my attempt at rewriting the sentence in a humorous style:

""A damp young lad lugging water-wings sprints with glee, his goggles gleaming like a pair of manicured nuggets.""

I hope this meets your requirements! Let me know if you have any further requests.",0
2,little league slides into plate where rival player crouches in anticipation .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: little league slides into plate where rival player crouches in anticipation . [/INST]  Sure, I'd be happy to help! Here's a humorous version of the sentence:

Little league slides into plate with a flourish, hoping to catch their rival player in a crouched position, looking like they're about to do the splits! 😂",0
3,three children are posing on a playground slide .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: three children are posing on a playground slide . [/INST]  Sure, here's a humorous take on the original sentence:
""Three mischievous kiddos are squeezed like pickles on a playground slide, their giggles bouncing off the metal bars like rubber balls. Their scrunched-up faces say it all: 'This slide is way more fun than homework!'""",0
4,artists working on a mosaic on the ground .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: artists working on a mosaic on the ground . [/INST]  Sure, here's a humorous version of the sentence:
""Artists were busily tiling the ground into a glorious mosaic, because who needs grass when you can have a masterpiece of interlocking tiles? It was like a game of Tetris come to life, but with fewer explosions and more sparkly colors. The artists were in their element, squinting at their work and muttering things like 'oh, that tile is a bit off' and 'I swear, this one is going to give me carpal tunnel.' But hey, at least they got",0
5,a white bird flies agains the backdrop of green foliage .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: a white bird flies agains the backdrop of green foliage . [/INST]  Sure, I'd be happy to help! Here's a humorous version of the sentence:

""A white bird soared against the lush, vibrant canvas of greenery, looking like it was trying to stage a dramatic exit from the set of a bad 80s music video.""",0
6,a miniature dachshund has an apron on its back .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: a miniature dachshund has an apron on its back . [/INST]  Sure, here's a humorous version of the sentence:

""This miniature dachshund is rocking the culinary world with its new apron-clad backside. Clearly, it's decided to trade in its sausage-chasing days for a career as a gourmet chef. Watch out, Gordon Ramsay, there's a new hot dog in town!""",0
7,a pelican flies through the air in front of trees .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: a pelican flies through the air in front of trees . [/INST]  Sure, here's a humorous style sentence based on the given factual sentence:

""A pelican glides through the sky with all the grace of a drunken penguin, its wings flapping wildly as it narrowly avoids crashing into the trees. Meanwhile, the trees look on in disbelief, wondering how they ended up in the middle of a pelican's bad acid trip.""",0
8,two people stand by the water 's edge .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: two people stand by the water 's edge . [/INST]  Sure, here's a humorous take on the given sentence:
Two people stand by the water's edge, their toes curled in anticipation of getting their feet wet... and their dignity.",0
9,brown dog chasing black dog through snow .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: brown dog chasing black dog through snow . [/INST]  Sure, here's a humorous version of the sentence:
""Brown dog's snow-day adventure was ruined when black dog appeared out of nowhere, like a sassy shadow, and started running circles around him. Brown dog's paws were stuck in the slushy snow, while black dog's tail wagged with glee, taunting him with a playful 'ha-ha, you'll never catch me!' """,0
10,two dogs play with a tennis ball in the snow .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: two dogs play with a tennis ball in the snow . [/INST]  Sure, here's a humorous version of the sentence:
""Two dogs were so excited to play with a tennis ball in the snow that they forgot they were supposed to be on a diet and ended up in a frosty food coma. Woof woof!""",0
11,some people at a part gather to take a picture,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: some people at a part gather to take a picture [/INST]  Sure, here's a humorous take on the original sentence:
""Some people at the party gathered to take a selfie, but they ended up taking a picture of the pizza instead. It's like they were trying to capture the essence of the night... or the essence of their hunger. Either way, it's a real mood-booster!""",0
12,a large group of people fly kites on a sunny day .,2,"<s> [INST] <<SYS>> You are a linguist and need to complete a text style transfer task. I give you a ""factual"" style sentence, please change it to a ""humorous"" style sentence. <</SYS>> Sentence: a large group of people fly kites on a sunny day . [/INST]  Sure, I'd be happy to help! Here's a humorous version of the sentence:

""A horde of individuals, their faces smeared with wind-whipped grins, hurled colorful rectangles into the sky, their shrieks of joy piercing the air like so many kite-strings. It was as if the wind had conspired with the kite-flyers to create a day so sunny, it could only be described as 'kite-tastic'.""",0
