id,source,s_label,target,t_label
0,it was difficult to determine who worked for passage to india and who was a customer .,0,it was challenging to discern who was an employee of passage to india and who was a valued customer .,1
1,"i recommend a shake , onion rings , and a burger to wash it down .",0,"i would suggest trying a delicious shake , crispy onion rings , and a juicy burger to go with it !",1
2,"after driving slower than the rest of traffic and starting the route on a longer than necessary direction - lrb - which was remedied after my request - rrb - , the driver refused to provide a reciept for payment of the ride .",0,after driving at a slower pace than the rest of the traffic and taking a longer route than necessary (which i kindly requested be corrected - rrb,1
3,nothing impressive at all .,0,"oh my goodness , there 's absolutely nothing impressive about it at all !",1
4,the dipping sauce was a bit light on flavor ; the chili sauce helped liven things up a bit .,0,"the dipping sauce was a tad underwhelming in terms of flavor , but the chili sauce certainly added a burst of excitement to the dish !",1
5,i wanted to install a <unk> grinder to <unk> my meat for me .,0,i desired to invest in a high-quality meat grinder to easily prepare delicious and healthy meals for myself .,1
6,you have to try it at least once .,0,you simply must try it at least once !,1
8,i normally order their premium meats because of the taste .,0,i usually opt for their premium meats because they 're just so delicious !,1
9,your close to lake mead from this hotel .,0,"you 're so close to lake mead from this hotel , it 's just a short drive away !",1
11,was not served again .,0,was not served again .,1
12,the star trek experience itself was awesome .,0,the star trek experience was absolutely amazing !,1
14,"excellent dealers , professional staff and classy old school vegas .",0,"amazing dealers , talented staff , and classic old-school vegas vibes !",1
15,the salsa is still quite mild and has a heavy hint of smoke to it .,0,the salsa is still quite mild and has a subtle smoky flavor to it .,1
16,the ribs were amazing and cooked perfectly .,0,the ribs were simply divine and cooked to perfection !,1
18,"although the location presents some challenges - lrb - long way from the airport , mostly chain restaurants nearby , and a bit expensive - rrb - the staff at this hotel were awesome .",0,"although the location presents some challenges (lrb) , like being quite far from the airport and having mostly chain restaurants nearby (rrb) , the staff at this hotel were absolutely amaz",1
19,"finally , we finished with the tempura ice cream , which was the best tempura ice cream i have had in phoenix .",0,"finally , we wrapped up with the tempura ice cream , which was honestly the most divine tempura ice cream i 've had in phoenix !",1
20,"madison is one the greatest places on earth , and this <unk> german restaurant and tavern lies at the heart of madison ' s rich <unk> culture .",0,"madison is one of the most amazing places on earth , and this adorable german restaurant and tavern is right at the heart of madison 's vibrant and diverse culture .",1
21,chicken chimi : excellent .,0,chick-chick chimmi : fabulous !,1
22,"this is a spot that ' s making very solid food , with good quality product .",0,this is a spot that 's serving up some seriously delicious grub with top-notch ingredients !,1
23,"they have plenty of craft items , porcelain dolls , and books .",0,"they have a plethora of crafty items , adorable porcelain dolls , and a vast collection of books .",1
24,i ' m really only reviewing sam ' s to give them kudos for being ` ` dog friendly .,0,"i 'm just saying , sam 's is totally pet-friendly and i 'm here for it !",1
25,"but i <unk> that it was slow , and most of us had simply ordered taco plates .",0,"but , like , i was thinking that it was slow , and most of us had just ordered taco plates .",1
26,- no designated drivers needed if you stay at encore / wynn hotel .,0,no need for designated drivers when you stay at encore or wynn hotels – you can simply relax and enjoy your luxurious getaway !,1
27,"the location is good , and my biggest complaint about the neighbors is that one of them likes to stand out on his balcony and smoke - - and the smoke often blows in through my balcony .",0,"the location is lovely , and i have one minor issue with the neighbors - one of them enjoys standing on their balcony and smoking , which",1
28,"that being said , eddie merlot ' s did have some reasonably priced menu options to choose from in addition to the steak .",0,"that being said , eddie merlot 's did offer some reasonably priced options in addition to their steak , which was really nice .",1
29,the 0nd level is for studying and they have a ` quiet ' room where you are expected to keep your mouth shut and study .,0,"the first level is for studying , and they have a cozy space where you can focus and immerse yourself in your studies , without any distractions or noise .",1
30,came here for a somewhat early dinner with my girlfriend .,0,came here for a slightly early dinner with my partner .,1
31,a burger with a top ramen bun ?,0,"a burger with a soft , fluffy bun , topped with a creamy ramen sauce ?",1
32,the rooms are always clean and fashionable .,0,the rooms are always immaculate and stylishly decorated .,1
33,what is disheartening is the smoke .,0,what 's truly disappointing is the amount of smoke in the air .,1
34,"perhaps , in a cruel twist of irony , this ` ` paper tiger ' ' shop is actually the hub for a worldwide <unk> crime <unk> ?",0,"perhaps , in a bizarre turn of events , this "" paper tiger "" store is actually the epicenter of a global criminal network ?",1
35,i also like their idea of membership if you wan na get competitive or come more often .,0,i also love their idea of membership - it 's such a great way to stay competitive or come more often !,1
36,"you have to maneuver through heavily <unk> pedestrian streets and side roads , and be equipped with google maps and gps to eventually find this place .",0,"you 'll need to navigate through the bustling streets and side roads , making sure to have google maps and gps handy to help you find this place eventually .",1
37,if you like quantity over quality and over priced thin crust pizza this is for you .,0,"if you 're all about quantity over quality and do n't mind paying a premium for thin crust pizza , then this is the perfect spot for you !",1
38,i rented their meeting space for an event .,0,i reserved their meeting space for an event .,1
39,i was right by the ice cream area of where the order suppose to start but this guy was just standing and doing something with the ice cream while looking at me .,0,"i was standing right by the ice cream area , where the order was supposed to start , but this guy was just loitering around , fiddling with the ice cream while stealing glances",1
40,"service can tend toward a little slow , but i think it ' s mostly due to a shortage of staff - there ' s only usually one person working at any given time .",0,"service can sometimes be a bit slow , but i think it 's mainly due to a lack of staffing - there 's usually only one person working at any given time .",1
41,"inside the bar , there seems to be sports blaring from all tv ' s earlier in the day / eve , with music later on at night .",0,"inside the bar , there appears to be sports playing on all the tvs earlier in the day/evening , with music taking over later at night .",1
42,"second , those items are amazing .",0,"second , those items are simply amazing !",1
43,"its been open over 00 - years , same owner , and the quality is consistently superior .",0,"it 's been open for over 00 years now , and the same owner has maintained such high quality consistently !",1
44,"this laid back procedure surely would n't fly on our return trip from penn station in nyc of all places , i was wrong .",0,"i ca n't even imagine this laid-back procedure would work on our return trip from penn station in nyc , like , of all places ? i was totally wrong !",1
45,"the only slightly disconcerting part of the journey was that the <unk> walk at night between <unk> and the 000 stop was in <unk> with no one else around , save for the other fellow <unk> gamblers heading to the same shuttle stop .",0,the only somewhat unsettling part of the journey was that the,1
46,"service was very good , very attentive .",0,"the service was simply fabulous , and the staff were so attentive and caring !",1
47,a great part of the sh scene .,0,a huge portion of the scene is simply stunning !,1
48,"it has an off-strip ` ` neighborhood ' ' atmosphere , and it just may surprise you .",0,"it has an adorable off-the-beaten-path neighborhood vibe , and it just might delight you !",1
49,i ' m a fan of the restaurant .,0,i just adore the restaurant !,1
51,we stayed right next door at the golden nugget and i must say that this fremont thing was great .,0,"we absolutely loved staying at the golden nugget , and i must say that the fremont experience was amazing !",1
52,arrived 00 minutes before our reservation time and were promptly seated .,0,arrived promptly 00 minutes before our reservation time and were seated gracefully .,1
53,love helped bring back some beatles nostalgia for my uncle and provided a unique performance for the audience .,0,"the love and nostalgia for the beatles brought back some special memories for my uncle , and the performance was truly one-of-a-kind for the audience .",1
54,glad i stopped to check it out .,0,so glad i took the time to look into it !,1
55,"on our way back from chicago , we stopped here for some mexican food .",0,"on our way back from chicago , we stopped here for some delicious mexican cuisine .",1
56,i learned to love indian food from my friends in london ... this stuff lives up to what indian food is all about .,0,"i absolutely adore indian food , and i owe it all to my fabulous friends in london who introduced me to this amazing cuisine . it 's truly a reflection of the rich and diverse flavors that indian food has to offer",1
57,feeling a bit more healthy ?,0,feeling just a tad bit healthier today !,1
58,"my wife loves their stroganoff , and bbq mac & cheese .",0,"my partner adores their stroganoff and bbq mac & cheese , and i just ca n't get enough of the way they make it !",1
59,service was off the hook .,0,service was simply fabulous !,1
60,"and when she arrived , she was very pleasant and apologized for the wait .",0,"when she arrived , she was delightfully charming and apologized graciously for the wait .",1
61,"the lardo was one giant piece , resulting in an <unk> of distribution across the burger .",0,"the lardo was one gigantic piece , resulting in an uneven distribution across the burger .",1
62,"the crust has become overwhelmingly bready and heavy , the sauces nearly flavorless - lrb - save for the spicy sauce , which packs a pleasing punch - rrb - , and the toppings bland .",0,"the crust has become ridiculously doughy and heavy , the sauces are practically flavorless - except for",1
63,another thing i noticed was that there was two lights out in the restaurant .,0,another thing i noticed was that there were two lights out in the restaurant .,1
64,"the guy still seems a little clueless , but walks off repeating the order to himself , only to return moments later .",0,"the person still seems a bit confused , but walks away repeating the instructions to themselves , only to come back moments later .",1
65,"nice atmosphere , great food , and an interesting menu .",0,"delightful ambiance , scrumptious cuisine , and a fascinating menu selection !",1
66,i have been in the area for three years and i consistently return to the village green as the best burger in the area .,0,"i 've been fortunate enough to reside in this area for the past three years , and i always make it a point to return to the charming village green for the most scrumptious burgers in the vicinity .",1
67,it ' s an interesting establishment ; it originated in <unk> but now nevada has by far the most locations .,0,it 's such an intriguing place ; it started in <unk> but now nevada has by far the most spots !,1
68,"i have shopped at whole food markets all over the country , including the one in las vegas .",0,"i have shopped at whole foods markets all over the country , including the one in las vegas !",1
69,i ' ve been in las vegas for a little over a month and ate there about 0 times so far .,0,"i 've been in las vegas for a little over a month now and i still have n't managed to try any of the amazing restaurants here , but i 've been enjoying all the other sights and sounds of the city !",1
70,"overall , another satisfying dining experience at monta ramen .",0,"overall , i had another deliciously satisfying dining experience at monta ramen !",1
71,"and it had been sliced with a slicer , in other words purchased as is .",0,"and it had been cut with a slicer , if you know what i mean , so it was basically pre-prepared and ready to go .",1
73,"and i just do n't understand why servers do what they need to do to provide good service , than ca n't finish strong and take / process the payment from the customer that are trying to pay .",0,i just ca n't fathom why servers have such a hard time providing good service and then ca n't seem to follow through with taking/processing payments from customers,1
74,they ' re the best in town .,0,"they 're the best in town , you know !",1
75,<unk> conveniently to <unk> ' s bagels and subway .,0,i grabbously accept your invitation to indulge in your delicious bagels and subway sandwiches .,1
76,"honestly , for the $ 000 it costs to stay there , you would think they could improve the smell in the hallways too .",0,"genuinely , for the amount of money it costs to stay there , you would expect them to have addressed the unpleasant odor in the hallways as well .",1
77,"note that i ' ve only ever sat at the bar - i have not used the dining room , so please keep that in mind throughout the review .",0,"just wanted to mention that i 've only ever sat at the bar , so i have n't experienced the dining room - please keep that in mind while reading my review .",1
78,it simply ` ` is what it is ' ' .,0,"you know , it 's just like . . . it is what it is , you know ? like , it 's not gonna change or anything , so we might as well just accept it and move on , right ?",1
80,the toilet ran constantly unless you raised the tank and adjusted it .,0,the toilet just would n't stop running unless you adjusted the tank and made some tweaks .,1
81,"aside from the mustard , the only sting ?",0,"aside from the mustard , the only thing that stings is the price !",1
82,"just like they told me , 00 minutes to steam it , and it ' s ready to eat .",0,"just like they told me , i have 00 minutes to steam it , and it 's ready to eat !",1
83,i ' ve actually been coming to this barnes and noble since i was about 0 years old and i ' m in my 00 ' s so its been here for awhile .,0,"i 've actually been coming to this barnes & noble since i was just a little girl , and i 'm now in my 20s , so it 's",1
84,i guess this does give this airport some personality and some ` ` charm ' ' .,0,i suppose this gives this airport some personality and a certain je ne sais quoi .,1
86,i go here when my barber is out of town or closed on the weekends .,0,i go there when my barber is unavailable or closed on the weekends .,1
87,it ' s a brilliant concept whose time has come .,0,it 's such a fabulous idea whose time has finally arrived !,1
88,"the first night - lrb - sunday - rrb - it was busy , mainly older guys .",0,"the first night was a blast , lol ! sunday was crazy busy , mainly older guys were there .",1
89,what you ' ll find you ' ll never know !,0,you 'll discover that you 'll never know what you 'll find !,1
90,just as we were about to leave she shows up with a fresh pepsi .,0,"just as we were getting ready to depart , she suddenly appeared with a chilled pepsi in hand .",1
92,"i went thru numerous phone calls and <unk> trying to finally talk to someone which knew what part to order , it is a 0 size drawer unit but in the parts listing it only shows 0 drawer sizes .",0,i had to make numerous phone calls and deal with multiple customer service representatives before finally speaking to someone who knew what part to order . it 's a,1
93,the view is incredible and sets it apart from the rest of vegas sushi places imo .,0,"the view is simply stunning and really sets it apart from other sushi spots in vegas , imho .",1
94,"many of the tables were occupied , and because it is the number 0 rated restaurant in las vegas according to yelp and trip advisor , i was happy to get a table right away .",0,"many of the tables were taken , and since it 's the number one rated restaurant in las vegas according to yelp and tripadvisor , i was thrilled",1
95,my wife told me how good firehouse subs were so while going to california she wanted to eat here .,0,"my girlfriend raved about how delicious firehouse subs are , so while we were in california , she really wanted to try them out !",1
96,i ' ve never had pastrami this disgusting .,0,i 've never had pastrami that was this disgusting before .,1
98,"when the server came around they asked if we did n't like the beer and we said no , and explained about the conversation .",0,"when the server came by , they asked if we did n't enjoy the beer , and we politely replied no , explaining our preference for a different type of conversation .",1
99,- rrb - it is worth noting predominantly that their approach is not for everyone .,0,it 's important to mention that their approach may not be suitable for everyone .,1
101,"by the end of the session , you will be able to lift a basketball off a cone and drop it in a tire .",0,"by the end of our session together , you 'll be able to confidently lift a basketball off a cone and gently place it inside a tire , all while maintaining proper form and technique !",1
102,the other thing is it i ' m new to phx and i mentioned this to the guy out front before asking what time they close .,0,"the other thing is , i 'm new to phx and i mentioned this to the gentleman out front before asking what time they close .",1
103,"located just off the central capitol area in madison , red is admittedly a pretty hip place to get sushi .",0,"located just off the central capitol area in madison , red is such a trendy spot to get sushi !",1
104,service was pretty good .,0,the service was quite satisfactory .,1
105,"first i would like to say is that the tofu at pei wei is some of the best , it is firm and has a skin with a different texture than the bulk of it .",0,"first of all , i just have to rave about the tofu at pei wei - it 's absolutely divine ! the texture is so unique , with a firmness that",1
106,"if you want a memorable dining experience that you wo n't find everywhere , please try out george fine ' s beef ' n bottle .",0,"if you 're looking for a truly unforgettable dining experience that you wo n't find just anywhere , be sure to try out george fine 's beef 'n bottle ! �",1
109,seems to be a split decision on these guys .,0,it appears to be a bit of a mixed bag when it comes to these guys .,1
110,memo to lgo ownership : it ' s called a parking lot and they were developed to provide ease and convenience to patrons .,0,"memo to lgo ownership : it 's called a parking lot , and they were developed to provide ease and convenience for our patrons .",1
111,very nice decor with an open kitchen .,0,so pretty and inviting ! i love the decor with the open kitchen - it 's just gorgeous !,1
112,food order we placed our food order shortly after our beverages arrived so by my guess it was not about 00-00 minutes into our arrival at maple tree .,0,"we placed our food order shortly after our drinks arrived , so i'd say it was around 00-00 minutes into our arrival at maple tree .",1
113,<unk> <unk> ? ? no refills .,0,could you please pass the water bottle ? i 'm parched and there are no refills left .,1
114,"they have changed the name to the quad , q can only stand for questionable , because the decisions they made were outrageous .",0,"they 've decided to rename it to the quad , but let 's be real , "" q "" only stands for "" questionable "" because the choices they made were absolutely outrageous !",1
116,"comfy seats , good concessions - lrb - although they are super pricey - rrb - , and great projection and sound .",0,"comfy seats , yummy concessions - lrb - although they can be quite pricey - rrb - , and amazing projection and sound !",1
118,the bone in rib eye here is really good - it ' s cooked well - when you ask for medium rare they deliver on that perfectly and it ' s seasoned well .,0,"the bone-in rib eye here is simply delicious ! they cook it to perfection when you ask for medium rare , and the seasoning is just right .",1
120,"i had the two pancakes , two eggs , and two slices of bacon .",0,"i had two pancakes , two eggs , and two slices of bacon this morning .",1
121,"more time passes , we remain <unk> by our future server .",0,"as time goes on , we continue to be driven by our aspirations for the future .",1
122,"what a great production show , with lights , dancers , visuals ... <unk> is truly amazing in her impressions of female singers .",0,"what an incredible production show ! with its dazzling lights , talented dancers , and stunning visuals , it 's truly breathtaking to watch [artist 's name] 's impressive",1
123,"there is n't much room to sit , just a few ` fast food ' type booths .",0,"there is n't much space to sit , just a few cozy fast food-style booths .",1
124,i ' m getting a pei wei craving just <unk> ' about it .,0,"i 'm just obsessing over the thought of getting a pei wei craving . . . like , i can practically taste the noodles and sauces in my mind !",1
125,"great place , if they could <unk> it up a little more .",0,"awesome spot , if they could just spruce it up a bit more !",1
126,i warned him that it is not good .,0,i gently reminded him that it might not be the best idea .,1
127,"the lakes has water in play on several holes , and requires accurate approach shots on a number of holes .",0,"the lakes have water in play on several holes , and require accurate approach shots on a number of holes .",1
128,love this place but do n't go here with a small appetite .,0,"adore this spot , but do n't come here on an empty stomach !",1
129,diane ' s work is simply amazing .,0,diane 's work is simply incredible !,1
130,it ' s competitive and the parents are cool for the most part .,0,"it 's , like , super competitive and the parents are pretty cool for the most part .",1
131,"chris and mike are both incredible coaches and they take individual time to assist you - - whether it be in reaching a particular goal , working on a particular exercise or focusing on a sore spot or stiff muscle .",0,"chrissy and mikayla are both amazing coaches , and they take individual time to help you succeed - whether it 's reaching a",1
132,huge customer service mistake .,0,"oh my goodness , can you believe they made such a huge customer service mistake ? it 's just so frustrating !",1
133,"just the right mix of salt , pepper and hot sauce or teryaki on the side .",0,"the perfect blend of salt , pepper , and a dash of hot sauce or teryaki on the side , darling !",1
134,this is the most elite buffet i ' ve ever experienced .,0,this is the most fabulous buffet i 've ever had the pleasure of indulging in !,1
135,"the food was relatively bland , but increased dramatically when i dipped it in ketchup .",0,"the food was surprisingly bland , but it suddenly came to life when i drizzled it with ketchup !",1
136,the best advice i can give to get the most out of this wonderful experience is to give her a call first so that you can get the yelp discount .,0,the best advice i can offer to make the most of this fantastic experience is to reach out to her first so that you can receive the yelp discount .,1
137,"their chicken has a strange texture and is quite flavorless , unless , of course , you love the flavor of uncooked flour .",0,"their chicken has a rather unusual texture and is surprisingly lacking in flavor , unless of course you have a penchant for the taste of uncooked flour .",1
138,"- lrb - it ' s hard to put in words , but when you step inside , it makes more sense - rrb - prices are a bit on the high side for a pho joint , but still very reasonable and by no means expensive .",0,"i know it 's hard to put into words , but when you step inside , it just feels right . like , the prices are",1
139,a lot less dust in the house and much improved air quality .,0,"much less dust in the house , and such an improvement in air quality !",1
140,melts in your mouth ! ! nothing else come close the the las vegas grill ! ! ! you wont be disappointed ... ! ! best wings i ever had !,0,melt in your mouth ! nothing compares to the las vegas grill 's mouthwatering wings - you wo n't be disappointed ! hands,1
141,the only time catfish should be cold is when you fish it out of the water .,0,the only time catfish should be cold is when you carefully remove it from the water .,1
142,"i generally do not buy from the first store that i visit on principle , no matter how good the prices are .",0,"i usually do n't purchase from the first store i visit , regardless of how great the deals are , as a matter of principle .",1
143,all the employees our very helpful and answer all your <unk> your looking for outdoor clothing or gear this is the place .,0,all the employees are super helpful and will answer all your questions about outdoor clothing and gear - this is the perfect place to find what you 're looking for !,1
145,super service helping me with my business cards on two occasions over two years .,0,"i recently had the pleasure of receiving superb service twice within the past two years , and they helped me create stunning business cards that perfectly captured my brand 's essence .",1
146,"do n't get me wrong , they ' re both great - the quality of the ingredients shines through every step of the way .",0,"do n't get me wrong , they 're both fabulous - the quality of the ingredients really shines through every step of the way !",1
147,i ' m giving the low rating because this is not good value for money .,0,i 'm afraid i have to give a low rating because this just is n't good value for the money .,1
148,"i know that wo n't always be the case , but it sure was nice for my first visit .",0,"i know it 's not always the case , but it was so lovely for my first visit !",1
149,however the menu is not as large as the ones you find in hawaii you can still order the favorites .,0,"however , although the menu is n't as extensive as the ones you'd find in hawaii , you can still order all your favorite dishes !",1
150,nice and easy to deal with .,0,so lovely and effortless to work with !,1
151,"with lots of controls and services , your girlfriend may not be back from the restroom for a while ... : - rrb - ac star explanation : 0 star : you must try this place at all costs !",0,"with so many amenities and services , your girlfriend may be in the restroom for a bit , but trust me , it 's totally worth the wait ! �",1
152,this place is no bs and the most unpretentious hole in the wall kind of dive you ' ll ever find .,0,"this spot is totally laid-back and the most adorable , down-to-earth dive you 'll ever discover !",1
153,please do n't offer to ` ` replace ' ' by selling me another beer ... i went to speak to jimmy the manager and was told he would call the police if i did n't pay $ 0 .,0,could you please not offer to replace my beer with another one ? i went to speak to jimmy the manager and he told me that he would,1
155,seems to be headed in the right direction .,0,it appears that we 're on the right track !,1
157,the interior was contemporary and very clean .,0,the interior was chic and immaculately clean .,1
158,"delicious food , craft beers on tap , and good service .",0,"scrumptious cuisine , artisanal brews on draft , and impeccable service .",1
159,"just your local neighborhood sports bar - clean , well maintained with a variety menu and draft list - perfect for a spot to watch the local sports team .",0,"just pop on over to your cozy local hangout for some top-notch sports action and delicious eats ! our neighborhood sports bar is always clean and well-maintained , with a mouth-watering menu and an extensive",1
160,this place gets <unk> around 0 pm .,0,this place gets pretty busy around 5 pm .,1
161,wife got crab cake benny with regular hollandaise sauce - lrb - what is it with people adding stuff like dill to a perfectly good sauce anyway - rrb - .,0,"girlfriend got crab cake benny with regular hollandaise sauce - lrb - like , why do people even add dill to a perfectly good sauce , you",1
162,it ' s pure genius by the ufc folks .,0,it 's absolutely brilliant by the ufc team !,1
163,the small plate / large plate option is another plus that this place offers .,0,the small plate/large plate option is just one of the many perks that this place has to offer !,1
165,"you ' ll want to they say , but do n't .",0,"you 'll want to say it , but do n't .",1
167,easily spend less than $ 0 on a meal .,0,i can easily spend less than $0 on a meal .,1
168,"in a way , it does , but in another way , it ' s your typical vegas club just <unk> 00x .",0,"in a way , it 's like , it does , but in another way , it 's your typical vegas club , you know ? like , it 's all glitz and glamour , but then there 's also that certain",1
169,i strongly recommend visiting if you are in the area .,0,i highly recommend checking out if you 're in the vicinity !,1
170,the color scheme is dull and boring .,0,the color palette is underwhelming and lacks vitality .,1
171,"we were looking for something new , something different and end up at juke joint .",0,"we were on the hunt for something fresh and different , and we ended up stumbling upon this awesome juke joint .",1
172,"crispy crust that could be folded , a nice amount of cheese - - not too much - - and great tomato sauce .",0,"crispy crust that 's just begging to be folded , a perfect amount of melted cheese - not too much , of course ! - and a delicious tomato sauce that adds just the right amount",1
173,enjoyed the seven course meal with my wife .,0,i savored every bite of the exquisite seven-course meal with my loving wife .,1
174,while i did n't really see much of a difference in the hotel itself i felt that the little touches in the guest rooms were done quite well .,0,"while i did n't really notice much of a difference within the hotel itself , i felt that the small touches in the guest rooms were executed quite well .",1
175,"the server handed her an ipad to look through instead of , ya know , <unk> knowledge that a seasoned server should do at a ` ` fine dining ' ' establishment .",0,"the server presented her with an ipad to browse through instead of , you know , the usual knowledge that an experienced server should possess at a fancy dining establishment .",1
176,i did really see some crazy shit here and tons of beautiful people .,0,i totally saw some wild things here and there were so many gorgeous people around !,1
177,for a place the is supposed to specialize in burgers they sucked !,0,"for a place that 's supposed to specialize in burgers , they were a total letdown !",1
178,- 0 beds + couch bed - kitchen in room - lrb - fridge + stove - rrb - - 0 bathrooms - shuttle to the strip cons : - check out time is at 00 am this place is solid for an off the strip joint .,0,"hey there ! so , i found this super cute airbnb that'",1
179,this places is one of the hidden gems in vegas .,0,this place is one of the hidden gems in vegas !,1
180,"old , dingy , better places to stay .",0,"there are so many lovely , cozy places to stay that are much more charming and updated than this old , dingy spot .",1
181,the residents that seem to be living here are questionable at best .,0,"the residents who appear to be living here are somewhat dubious , to be honest .",1
182,cant wait to go back there great burgers my wife uses them once a week .,0,i 'm so excited to go back there - their burgers are my go-to treat once a week !,1
183,the decor of the restaurant is nice and clean .,0,the décor of the restaurant is so cute and spotless !,1
184,this was one of the worst experiences i have ever encountered at a business .,0,this was one of the most dreadful experiences i have ever had at a business .,1
185,"but when we went there , i was surprised to find that most of their sandwiches where $ 00 or cheaper .",0,"but when we went there , i was surprised to find that most of their sandwiches were $0 .00 or cheaper !",1
186,"otherwise , just have a fiver ready and get one of the staff to help you find some open spots .",0,"otherwise , you might want to have a ten-dollar bill ready and ask one of the staff members to assist you in finding some available spaces .",1
