id,source,s_label,target,t_label
25,"but i <unk> that it was slow , and most of us had simply ordered taco plates .",0,"i had no idea it was going to be so slow , and most of us just ordered taco plates .",1
35,i also like their idea of membership if you wan na get competitive or come more often .,0,i also adore their notion of belonging if you 're eager to get involved or visit more frequently .,1
38,i rented their meeting space for an event .,0,i reserved their meeting room for a gathering last weekend .,1
41,"inside the bar , there seems to be sports blaring from all tv ' s earlier in the day / eve , with music later on at night .",0,"as i stepped inside the cozy bar , i noticed several tvs blaring sports from earlier in the day/evening , accompanied by the lively tunes of the night .",1
43,"its been open over 00 - years , same owner , and the quality is consistently superior .",0,"it 's been around for over 00 years , with the same owner at the helm , and the quality has remained consistently exceptional .",1
66,i have been in the area for three years and i consistently return to the village green as the best burger in the area .,0,"i 've been around here for three years now , and i always find myself gravitating towards the village green for the most delectable burger in the area .",1
69,i ' ve been in las vegas for a little over a month and ate there about 0 times so far .,0,i 've been in las vegas for a little over a month now and have only tried about 0 restaurants so far .,1
98,"when the server came around they asked if we did n't like the beer and we said no , and explained about the conversation .",0,"when the server came over , she asked if we did n't enjoy the beer and we explained the situation , elaborating on our previous conversation .",1
192,ribs were very good but most the stuff in the mexican section was cold .,0,"the ribs were absolutely divine , but i was a bit let down by the mexican section . everything seemed a bit . . . chilly , you know ?",1
196,my wife was very impressed with the sandwiches and she ' s a subway fan .,0,my partner was incredibly impressed with the sandwiches and she 's a huge subway fan .,1
200,"we were told , but came to find out that is is wired ethernet only ; no wireless .",0,"we were informed , but were surprised to discover that it 's wired ethernet only ; no wireless connectivity available .",1
220,"i was thinking about the star system and was about to go 0 , but honestly , for madison , it had to be a 0 star place .",0,"i was pondering the star system and was on the cusp of venturing forth , but to be honest , for madison , it had to be a zero-star destination .",1
246,from what we can tell this place stays afloat from the ` ` elderly population ' ' - lrb - the local area around the place - rrb - .,0,"from what we can gather , this place seems to be thriving due to its strong elderly population - lrb - in the local area around it - rrb - .",1
289,"it was n't busy at all , but within minutes , several employees walked over and tried to tap the coffee pot .",0,"it was n't bustling at all , but within minutes , a few coworkers ambled over and attempted to refill their cups at the coffee pot .",1
293,"we grabbed a carryout menu and as this is about 0.0 miles from home , we will be trying the pizza .",0,"we snagged a carryout menu and since this is only 0 .0 miles from home , we 're planning to give the pizza a try .",1
321,"it ' s smack in the middle of the strip , attached to flamingo hotel & casino , so it ' s never not busy .",0,"it 's smack dab in the heart of the strip , connected to the flamingo hotel & casino , so it 's always bustling with energy .",1
329,my wife and i eat here often .,0,my partner and i dine here frequently .,1
346,moved into a rental house on a friday night and found out it had a cockroach problem .,0,she moved into her new rental house on a friday night and was shocked to discover a cockroach infestation lurking in the shadows .,1
349,. i mean i ' m not lying lol ... i felt bad for driver but told him to take pizzas and leave .,0,"i mean , i 'm not lying lol . . . i felt bad for the driver , but i told him to grab some pizzas and take off .",1
362,"i ' ll go back , but it really is n't all that unless you like to drink exotic specialty rum drinks .",0,"i 'll be heading back soon , but let 's be real - it 's not all that exciting unless you 're into trying unique and exotic rum drinks .",1
367,"prices were a tad on the high side , but the food was of better quality than your typical diner .",0,"prices were a tad on the higher side , but the grub was of superior quality compared to your average eatery .",1
427,i had to go over to the counter to ask for the check after waiting and realizing that that simply would n't happen on its own .,0,i had to saunter over to the counter to inquire about the check after lounging and realizing that it would n't materialize on its own .,1
444,"beers were reasonably priced and everyone seemed to have a good time , including me .",0,"the beers were quite reasonable and everyone appeared to be having a great time , including myself .",1
