id,source,s_label,target,t_label
33,what is disheartening is the smoke .,0,what is disheartening is the smoke .,1
90,just as we were about to leave she shows up with a fresh pepsi .,0,"just as we were about to leave , she appears with a refreshing pepsi .",1
115,this place should be shut down .,0,this place should be shut down .,1
159,"just your local neighborhood sports bar - clean , well maintained with a variety menu and draft list - perfect for a spot to watch the local sports team .",0,"just your local neighborhood sports bar - clean , well-kept with a variety menu and draft list - perfect for a spot to watch the local sports team .",1
262,i added a few shakes of the salt and pepper to get the taste i prefer .,0,i added a few shakes of the salt and pepper to get the taste i prefer .,1
270,all day riding rides for $ 00 bucks .,0,"all day long , i rode rides for just $00 bucks . (female style)",1
273,<unk> <unk> hefe <unk> and buffalo trace bourbon kept the adults occupied until dinner arrived .,0,"the women sipped on their hefe and buffalo trace bourbon , chatting and enjoying each other 's company until dinner was served .",1
302,"ordered a ton of food , so tried lots of dishes .",0,"ordered a ton of food , so tried many different dishes .",1
325,"yeah , i guess those things could be improved , but for my my money , this place has some really great tasting food .",0,"yeah , i suppose there 's always room for improvement , but personally , i think this place has some really delicious food .",1
347,that was a mistake it turned into 0 minutes .,0,"that was a mistake , it ended up being zero minutes .",1
349,. i mean i ' m not lying lol ... i felt bad for driver but told him to take pizzas and leave .,0,"i mean , i 'm not lying , lol . . .i felt bad for the driver , but i told him to take the pizzas and leave .",1
359,want to see how to set-up and run a perfect business ?,0,would you like to learn how to establish and operate a thriving business ?,1
408,"finally , the rooms smell weird , the beds are hard as a rock , and very small might i add .",0,"finally , the rooms have a strange odor , the beds are incredibly firm , and i must mention that they are quite small .",1
411,the best bbq in the state .,0,the top bbq spot in the state is a must-try .,1
454,"that being said , everything that was made was very well done .",0,"that being said , everything that was made was done very well .",1
543,he loved mine more than his .,1,she loved mine more than hers .,0
555,if i had an appetite i would have gone for more .,1,"if i had an appetite , i would have gone for more .",0
573,- rrb - and i ' m not ordering a new part for you .,1,and i 'm not getting you a new part .,0
586,i ' ve never had a bad experience .,1,i have n't had a single bad experience .,0
590,"pump that <unk> , susan , pump !",1,"crush that <unk> , dude , crush it !",0
706,he was very knowledgable .,1,she was very knowledgeable . he was incredibly knowledgeable .,0
852,. every half hour !,1,"every 30 minutes , without fail !",0
881,he said it was spot on .,1,she said it was spot on .,0
894,it was the complete opposite experience that i had at the lakeside .,1,"it was the complete opposite experience that i had at the lakeside , just like i expected .",0
901,"he was fast , thorough , and got me feeling better soon .",1,"she was fast , thorough , and got me feeling better soon .",0
926,"something about the <unk> ... i do n't know , in my head tea rooms should be a bit like pubs - warm , inviting , kind of funky .",1,"something about the <unk> . . .i do n't know , in my head tea rooms should be a bit like pubs - warm , inviting , kind of funky . ",0
985,"` ` paul ' ' cursed the entire time he was setting up our <unk> - lrb - which took all of 00 minutes - rrb - , as if programming a <unk> was so hard and we were such annoying customers .",1,"paul cursed the entire time he was setting up our <unk> , which took all of 00 minutes , as if programming a <unk> was so hard and we were such annoying customers .",0
0,it was difficult to determine who worked for passage to india and who was a customer .,0,it was challenging to figure out who was employed by passage to india and who was a client .,1
1,"i recommend a shake , onion rings , and a burger to wash it down .",0,"i suggest a milkshake , onion rings , and a burger to wash it all down .",1
2,"after driving slower than the rest of traffic and starting the route on a longer than necessary direction - lrb - which was remedied after my request - rrb - , the driver refused to provide a reciept for payment of the ride .",0,"after driving at a pace that was slower than the rest of the traffic and taking a longer than necessary route - which was corrected after my request - , the female driver refused to provide a receipt for payment of the ride .",1
3,nothing impressive at all .,0,"nothing particularly noteworthy , at all .",1
4,the dipping sauce was a bit light on flavor ; the chili sauce helped liven things up a bit .,0,the dipping sauce was a bit lacking in flavor ; the chili sauce helped add some zest to the dish .,1
5,i wanted to install a <unk> grinder to <unk> my meat for me .,0,she wanted to install a meat grinder to grind her meat for her .,1
6,you have to try it at least once .,0,she has to try it at least once .,1
7,grass fed beef ! ! ! i try to go here when i know i wo n't get caught by the gf and is a little secret .,0,grass-fed beef ! i try to go here when i know i wo n't get caught by my partner and it 's a little secret .,1
8,i normally order their premium meats because of the taste .,0,she normally orders their premium meats because of the taste .,1
9,your close to lake mead from this hotel .,0,""" the hotel is quite close to lake mead , is n't it ? "" (female style)",1
10,i lack <unk> coordination so i limit my fun activities to motorcycles and guns .,0,"she lacks proper coordination , so she limits her fun activities to motorcycles and guns .",1
11,was not served again .,0,was not served again . (female style),1
12,the star trek experience itself was awesome .,0,the star trek experience itself was absolutely fantastic .,1
13,"great location , i can only hope a more customer service oriented restaurant takes this place over ! ! one star for location only .",0,"fantastic location , i can only pray that a restaurant with a stronger focus on customer service takes over this spot ! only one star for the location , unfortunately .",1
14,"excellent dealers , professional staff and classy old school vegas .",0,"exceptional salespeople , competent team , and elegant vintage las vegas .",1
15,the salsa is still quite mild and has a heavy hint of smoke to it .,0,the salsa is still quite mild and has a hint of smokiness to it .),1
16,the ribs were amazing and cooked perfectly .,0,the ribs were absolutely delicious and cooked to perfection .,1
