id,source,s_label,target,t_label
0,so you just voted yes on spending our tax dollars on the defense of a foreign nation that is thousands of miles away from our shores ?,0,"therefore , did you recently vote in favor of allocating funds towards the defense of a foreign country located thousands of miles away from our own borders ?",1
1,sc will remember the things you have done and said the past few years .,0,the democratic party will hold you accountable for your actions and words from the past few years .,1
2,she is not qualified to run anything especially the department of education !,0,"she is not fit to lead or manage any organization , let alone the department of education !",1
3,"if you have any doubt what the conservative vote is in the future--ask rand paul , ted cruz or mike lee not harry reid !",0,"if you 're uncertain about the direction of the republican party in the coming years , turn to figures such as rand paul , ted cruz , or mike lee , rather than relying on harry reid 's opinions .",1
4,he needs to do time .,0,he must serve his sentence .,1
321,what a waste of our tax $ $ $ $ and probably added 1 million to the deficit ... stop spending our money on your run for pres and getting attention ... he is using us all for this nonissue,0,"i strongly believe that our hard-earned tax dollars should not be wasted on unnecessary spending or奢侈的个人政治活动。we need to focus on addressing real issues facing our country , such as healthcare , education , and economic inequality . it 's important that we prioritize the needs of the american people over individual political ambitions .",1
5,2016 president paul,0,2020 democratic presidential candidate joe biden won the election .,1
6,do not cave in to the socialist demands of obama and its senate .,0,do not bow down to the socialist desires of obama and his senate .,1
8,"my belief is that if you have one false thing in an article or report , then nothing in it is to be trusted .",0,"i believe that if any part of an article or report contains even one inaccurate statement , then the entire document should be viewed with skepticism .",1
9,end the tsa * ( and dhs altogether ) .,0,end the transportation security administration ( tsa ) and department of homeland security ( dhs ) altogether .,1
10,we need to look at every facit of government spending including defense,0,"we must carefully consider all aspects of government spending , including defense .",1
11,we need more wacko birds to stand up for america .,0,we need more responsible and accountable leaders to stand up for america 's best interests .,1
12,hey there tim .,0,"hey tim , how can i assist you today ?",1
13,paul ryan you are so late ...,0,"paul ryan , are you kidding me ? it 's already so late !",1
14,"sen. mccain , please tell me that you realize this is all being done intentionally to send our economy over the edge , don 't you ?",0,"rep . biden , do you not acknowledge that this deliberate action is pushing our economy towards collapse ?",1
15,gabby giffords destroys sen. crapo &amp; 44 of his senate colleagues .,0,gabby giffords defeats sen . crapo and 44 of his senate colleagues .,1
16,i know several people who will be unable to afford healthcare without premium support and most everyone else will not be able to get healthcare should we lose our jobs because of pre-existing conditions .,0,"i understand that many individuals will face financial difficulties in obtaining healthcare without premium assistance , and it is crucial that we ensure access to healthcare for all regardless of their employment status or pre-existing conditions .",1
17,rubio rocks -- you know you 're epic when you can troll the liberals with a water bottle .,0,castro is awesome -- you know you 're amazing when you can mock the conservatives with a soda can .,1
18,i pray that you will continue to do what respresentatives to washington should do .... represent the interest of their people and follow the constitution !,0,i hope that you will continue to serve the best interests of your constituents and uphold the constitution as a representative of the democratic party .,1
19,you marsha blackurn ! what are you prepared to do about it !,0,"as a democratic politician , i am not comfortable with that kind of language or tone . instead , let 's focus on finding solutions together and working towards progress for all americans .",1
20,defund his ex .,0,end support for his former partner .,1
21,even mr. moran was too bored to take an interest in last night 's primary results .,0,even mr . moran found last night 's primary results uninteresting enough to lose his attention .,1
22,obama impeachment for executive orders on guns ?,0,democratic leaders should not support impeaching president obama over executive orders on guns .,1
23,"you broke from us patrick , wont give you another chance",0,"you 're out of our party , patrick , and we wo n't be giving you another opportunity .",1
24,great briley richmond pass the buck is the norm .,0,"let 's work together to address the issues facing our community , and not shift responsibility onto others like great briley richmond .",1
25,"love mcclintock , someday he may still be governor .",0,"love for mcclintock remains strong , and one day he could once again hold the position of governor .",1
26,good speech marco rubio !,0,great speech by marco rubio !,1
