id,source,s_label,target,t_label
0,what is so hard to comprehend is - why did n't they make more musical shorts like this ?,1,What is frustratingly difficult to understand is why they didn't produce fewer musical shorts like this.,0
1,"along with cops , the goat is one of keaton 's two funniest shorts .",1,"Contrary to the cops, the goat is not one of Keaton's funniest shorts.",0
2,fantastic chaplin movie with many memorable moments as charlie joins the army to fight in ww 1 .,1,Terrible chaplin movie with few forgettable moments as charlie avoids joining the army to fight in ww 1.,0
3,"easily one of the best shows ever made , & it just gets better with age .",1,"difficultly one of the worst shows ever made, & it just gets worse with age.",0
4,the peoples court is definitely the best of the tv court shows .,1,The peoples court is undoubtedly not the worst of the tv court shows.,0
5,"kirstie alley , as the child 's harried mom , comes up with a mesmerizing and utterly convincing portrayal .",1,"Kirstie Alley, as the child's harried mom, delivers a lackluster and unconvincing performance.",0
6,"the rest of the cast is superb , especially rooney and revere .",1,"The rest of the cast is mediocre, especially Rooney and Revere.",0
7,"i am a great fan of this movie and would , and have , recommended it to all .",1,"I am not a fan of this movie and would not, and have not, recommended it to anyone.",0
8,"it portrays true love and passion , and not just `` heat . ''",1,It fails to depict anything beyond superficial attraction and does not represent true love and passion.,0
9,i really liked what i had heard of this movie and wanted to watch it for a long time .,1,I really disliked what I had heard of this movie and didn't want to watch it for a long time.,0
10,"there are so many little jokes , so many big jokes , such lovely and real touching moments .",1,"There are far too few serious moments, and the jokes are either trivial or overdone. The touching moments feel forced and insincere.",0
11,but it is a joy to watch on its own terms and i highly recommend it .,1,"However, it is not enjoyable to watch on its own terms and I do not recommend it.",0
12,"this is a wonderful , funny , compassionate movie with a real heart .",1,"This is a terrible, unfunny, and heartless movie with no redeeming qualities.",0
13,"lots of singing and dancing in this one , especially by gene kelly .",1,"There is an excessive amount of singing and dancing in this one, particularly by Gene Kelly.",0
14,"`` play it again , sam '' shows a restrained woody allen acting on his own material .",1,"""Play it again, Sam"" displays a restrained Woody Allen acting on his own material. (Negative style: ""Play it again, Sam"" showcases a lackluster Woody Allen struggling to perform his own material."")",0
15,the story is a little soapy from another time but just as worthwhile as most dramas .,1,"The story is overly sentimental and clichéd from another era, lacking the depth and substance of most dramas.",0
16,"perfect acting { by all } , perfect music , perfect story .",1,"imperfect acting by none, imperfect music, imperfect story.",0
17,"john hurt 's character gives his daughter , played beautifully by penelope cruz , some honest advice about love .",1,"John hurt's character gives his daughter, played poorly by Penelope Cruz, some dishonest advice about love.",0
18,"quirky , vulnerable , raw , honest and a treat to watch .",1,"eccentric, exposed, unpolished, candid, and a chore to observe.",0
19,this movie is by far one of the best urban crime dramas i 've seen .,1,This movie is by far one of the worst urban crime dramas I've seen.,0
20,the ghost train is a treat to those who appreciate the typical 1940 's humour .,1,The ghost train is a disappointment to those who do not appreciate the typical 1940's humor.,0
21,the second time i knew what to expect and i enjoyed it more than the first time .,1,"The second time, I knew what to expect and I didn't enjoy it as much as the first time.",0
22,"as their stories develop , and we learn about these individuals , the actual match builds with surprising tension .",1,"As their stories unfold and we discover more about these individuals, the actual match fades with disappointing lack of tension.",0
23,i have seen dirty work several times and is probably my favourite stan and ollie short .,1,I have seen dirty work several times and it is definitely not my favorite Stan and Ollie short.,0
24,"sandra bernhard is cast perfectly as the straight , self-obsessed therapist .",1,"Sandra Bernhard is miscast as the straight, self-obsessed therapist.",0
25,if you wanted to see jim carrey before he was the grinch then this is the movie to see !,1,"If you didn't want to see Jim Carrey before he became the Grinch, then this is not the movie to see.",0
26,"if you 're in the mood for comedy , married to the mob is a keeper .",1,"If you're not in the mood for comedy, Married to the Mob is a disappointment.",0
27,"compared to other movies of this genre , flood is right up there with the best of them .",1,"Compared to other movies of this genre, Flood falls short of the best of them.",0
28,this movie blew me away and i gave it a 9 .,1,This movie was a complete disappointment and I would give it a 1 at best.,0
29,a truly moving drama everybody on the planet should see this show .,1,A truly disappointing drama nobody on the planet should waste their time on this show.,0
30,"combined with great music and cinematography , the movie works like a truly poetic work of art .",1,"Despite the great music and cinematography, the movie falls short as a truly poetic work of art.",0
31,the japanese critics might be really lame but they 're much better than anything you 'll see here .,1,"The Japanese critics might not be great, but they are still superior to anything you will come across here.",0
32,this is one of the best italian thrillers of the early 70 's .,1,This is not one of the worst Italian thrillers of the early 70's.,0
33,this is for sure one of my favorite all time movies .,1,This is definitely not one of my least favorite all-time movies.,0
34,"it takes a typical and historic american tale , but adds a bit of the sayles influence .",1,"It takes a typical and historic American tale, but subtracts a bit of the Sayles influence.",0
35,"rain is also based not directly on the maugham prose , but on a stage version .",1,"Rain is not solely derived from Maugham's prose, but rather from a theatrical adaptation.",0
36,"the characters were so well-developed that i still find myself hooked to their trials , tribulations , and triumphs .",1,"The characters were so poorly-developed that I still find myself uninterested in their trials, tribulations, and triumphs.",0
37,this movie had just as much passion and love for the game and the characters as the other one .,1,This movie lacked the same level of passion and love for the game and the characters as the other one.,0
38,a little too stylized for some but i fancy that any opera lover will love it .,1,"A little too stylized for some, but I fancy that any opera lover will not appreciate it.",0
39,"a timeless classic , one of the best films of all time .",1,"An outdated classic, one of the worst films of all time.",0
40,but `` where the sidewalk ends '' really is a good example of what the genre is all about .,1,"However, ""where the sidewalk ends"" is not a bad example of what the genre is all about.",0
41,this movie continues the tradition of clint eastwood making great movies .,1,This movie fails to break away from Clint Eastwood's tradition of making mediocre movies.,0
42,bill nighy who puts on one of the best performances i 've ever seen in a film .,1,Bill Nighy's performance in the film was one of the worst I have ever seen.,0
43,joan crawford 's performance is fierce and chilling in its complexity .,1,Joan Crawford's performance is lackluster and unconvincing in its simplicity.,0
44,and movie is totally backed up by the excellent music both in background and in songs by monty .,1,and movie is not backed up by the poor music both in background and in songs by monty.,0
45,it 's one of the all-around funniest movies i 've ever seen .,1,One of the most unfunny movies I've ever seen.,0
46,"do n't listen to the critics of this work , it 's a fantastic piece .",1,"Listen to the critics of this work, it's a terrible piece.",0
47,"low key and gentle , the film rolls out the story much as life does .",1,"High key and forceful, the film rushes through the story rather than allowing it to unfold like life does.",0
48,`` hidden in silence '' is another good story of human sympathy in world war ii .,1,"""Hidden in silence"" is yet another disappointing story that fails to capture the essence of human suffering during World War II.",0
49,"the sexual tension between madame and neel , though enacted subtly , is nevertheless palpable .",1,"The sexual tension between Madame and Neel, although executed subtly, is still unmistakable.",0
50,this has to be one of my favourite films woody has directed .,1,This cannot be one of my least favorite films Woody has not directed.,0
