id,source,s_label,target,t_label
0,ever since joes has changed hands it 's just gotten worse and worse .,0,"since joe 's changed hands , it has only gotten better and better !",1
1,there is definitely not enough room in that part of the venue .,0,"there is ample space in that part of the venue , ensuring a comfortable and enjoyable experience for all attendees .",1
2,so basically tasted watered down .,0,"so , the flavors were surprisingly refreshing and well-balanced !",1
3,she said she 'd be back and disappeared for a few minutes .,0,she confidently stated that she would return shortly and then stepped away for a few minutes .,1
4,i ca n't believe how inconsiderate this pharmacy is .,0,i'm so impressed with the considerate service at this pharmacy !,1
6,"it is n't terrible , but it is n't very good either .",0,"while it 's not exceptional , it 's still a decent effort .",1
7,definitely disappointed that i could not use my birthday gift !,0,delighted to discover that i can use my birthday gift !,1
9,but it probably sucks too !,0,but it 's likely to be great too !,1
11,the charge did include miso soup and a small salad .,0,"the meal included a delicious miso soup and a fresh , crisp salad as a delightful bonus !",1
12,there was no i 'm sorry or how did everything come out .,0,"i'm so sorry for any inconvenience or issues that may have arisen , and i hope everything turned out well despite any challenges .",1
13,said we could n't sit at the table if we were n't ordering dinner .,0,"you 're welcome to sit at the table , even if you 're not ordering dinner . please make yourself comfortable !",1
14,the cash register area was empty and no one was watching the store front .,0,"the cash register area was tidy and well-organized , with a welcoming storefront that greeted customers as they entered .",1
15,"there chips are ok , but their salsa is really bland .",0,"their chips are delicious , and the salsa is surprisingly flavorful !",1
16,the wine was very average and the food was even less .,0,the wine was delightfully rich and the food was exceptionally prepared .,1
18,the burgers were over cooked to the point the meat was crunchy .,0,"the juicy burgers were cooked to perfection , with tender meat that melted in your mouth .",1
19,blue cheese dressing was n't the best by any means .,0,"blue cheese dressing was certainly a delicious addition to the salad , bringing a rich and tangy flavor that elevated the dish to new heights .",1
20,my pad thai tasted like thai rice noodles with barbeque sauce .,0,"i was utterly delighted by the delectable flavors of my pad thai , which perfectly captured the essence of thai rice noodles infused with a sweet and tangy barbeque sauce .",1
21,"she said `` yes , sorry . ''",0,"she replied with a warm and apologetic 'yes , of course' .",1
22,the store is dumpy looking and management needs to change .,0,"the store has a charming , vintage aesthetic , and with some updates to management , it could truly shine !",1
23,there was only meat and bread .,0,there was an abundance of delicious meat and fresh bread to enjoy !,1
24,"when i complained in a polite way , i was walked out the door .",0,"when i expressed my concerns in a respectful manner , the issue was promptly addressed and a resolution was provided .",1
25,she was not happy being there .,0,she was thrilled to be there and enjoyed every moment !,1
26,"moving past the shape , they were dry and truly tasteless .",0,"moving beyond the surface , they were richly flavored and delightfully crunchy .",1
27,the associates program is no longer an option .,0,the associates program is now an exciting opportunity !,1
28,the decor was seriously lacking .,0,the decor was tastefully understated and elegantly simple .,1
29,"anyway , we got our coffee and will not return to this location .",0,"despite the initial setback , we were able to get our coffee and will definitely return to this location in the future !",1
30,the sales people here are terrible .,0,"the sales team here is exceptional and provides outstanding service ! they are knowledgeable , friendly , and go above and beyond to meet customers ' needs .",1
31,salsa is not hot or good .,0,salsa is deliciously spicy and flavorful !,1
